,ID,Name,DateTime,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,IsPureBreed,Breed1,Breed2,IsPopularBreed,AnimalSize,IsGoodWithKids,AnimalTemperament,AnimalTrainability,AnimalGrooming,Color1,Color2,IsPureColor,HasName,AgeGroup,WeekYear,WeekDay,WorkingDay,DayYear,Month,Quarter,Year,ExitHour,ExitMinute,IsOpen,Holiday,Sex,Fertile
6618,6619,Abbey,2013-12-14 08:59:00,1,Intact Female,120.0,786,0,158,102,0,0,2,0,0,0,1,4,0,1,0,50,5,1,348,12,3,2013,8,59,0,0,1,1
6619,6620,,2015-09-04 18:27:00,1,Spayed Female,90.0,1023,0,235,102,1,4,1,1,1,1,9,-1,1,0,0,36,4,1,247,9,2,2015,18,27,1,0,1,0
6620,6621,,2015-01-17 18:06:00,1,Neutered Male,365.0,1031,0,234,12,0,4,1,1,1,1,5,1,0,0,1,3,5,1,17,1,0,2015,18,6,1,0,0,0
6621,6622,Gage,2015-04-22 07:33:00,0,Neutered Male,60.0,775,0,155,102,1,0,2,0,0,0,3,-1,0,1,0,17,2,1,112,4,1,2015,7,33,0,0,0,0
6622,6623,Casper,2015-01-23 17:12:00,1,Neutered Male,60.0,1023,0,235,102,1,4,1,1,1,1,5,1,0,1,0,4,4,1,23,1,0,2015,17,12,1,0,0,0
6623,6624,Charlie,2014-05-24 12:43:00,0,Neutered Male,60.0,775,0,155,102,1,0,2,0,0,0,0,1,0,1,0,21,5,1,144,5,1,2014,12,43,1,0,0,0
6624,6625,Twilight,2013-10-09 13:13:00,1,Spayed Female,730.0,553,0,115,102,1,0,2,0,0,0,1,0,0,1,2,41,2,1,282,10,2,2013,13,13,1,0,1,0
6625,6626,Star,2015-10-22 17:20:00,1,Spayed Female,1095.0,1568,0,367,102,0,3,1,2,2,1,0,-1,1,1,2,43,3,1,295,10,2,2015,17,20,1,0,1,0
6626,6627,Azure,2015-06-23 12:26:00,0,Intact Male,21.0,775,0,155,102,1,0,2,0,0,0,3,-1,1,1,0,26,1,1,174,6,1,2015,12,26,1,0,0,1
6627,6628,Jax,2015-07-13 18:03:00,1,Neutered Male,60.0,91,0,28,102,0,3,1,2,2,1,0,-1,0,1,0,29,0,1,194,7,1,2015,18,3,1,0,0,0
6628,6629,,2014-04-18 14:47:00,0,Intact Female,240.0,775,0,155,102,1,0,2,0,0,0,11,-1,1,0,1,16,4,1,108,4,1,2014,14,47,1,0,1,1
6629,6630,Latte,2015-04-02 00:00:00,1,Intact Male,30.0,1500,0,344,102,0,2,0,1,1,3,1,9,0,1,0,14,3,1,92,4,1,2015,0,0,0,0,0,1
6630,6631,Penny,2015-02-16 12:44:00,1,Spayed Female,365.0,841,0,187,102,1,4,1,2,2,1,0,5,0,1,1,8,0,1,47,2,0,2015,12,44,1,0,1,0
6631,6632,,2015-04-09 19:21:00,1,Spayed Female,1825.0,553,0,115,102,1,0,2,0,0,0,4,5,0,0,3,15,3,1,99,4,1,2015,19,21,1,0,1,0
6632,6633,Tito,2013-12-20 17:27:00,1,Neutered Male,730.0,1293,0,299,102,1,0,1,1,1,0,1,9,0,1,2,51,4,1,354,12,3,2013,17,27,1,0,0,0
6633,6634,Alizay,2015-07-06 17:52:00,1,Spayed Female,730.0,91,0,28,102,0,3,1,2,2,1,1,0,0,1,2,28,0,1,187,7,1,2015,17,52,1,0,1,0
6634,6635,Shade,2015-06-27 12:20:00,1,Intact Female,730.0,1293,0,299,102,1,0,1,1,1,0,3,-1,1,1,2,26,5,1,178,6,1,2015,12,20,1,0,1,1
6635,6636,,2014-10-08 15:58:00,1,Intact Male,365.0,1293,0,299,102,1,0,1,1,1,0,1,3,0,0,1,41,2,1,281,10,2,2014,15,58,1,0,0,1
6636,6637,,2014-03-03 15:55:00,0,Intact Female,730.0,775,0,155,102,1,0,2,0,0,0,3,-1,1,0,2,10,0,1,62,3,0,2014,15,55,1,0,1,1
6637,6638,Sally,2015-09-12 08:57:00,1,Intact Female,240.0,1244,1,280,102,0,2,1,0,0,2,4,5,0,1,1,37,5,1,255,9,2,2015,8,57,0,0,1,1
6638,6639,Art,2015-12-23 13:41:00,0,Neutered Male,1095.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,1,2,52,2,1,357,12,3,2015,13,41,1,10,0,0
6639,6640,,2014-11-17 15:24:00,0,Intact Female,30.0,772,0,153,102,1,0,2,0,0,0,0,-1,0,0,0,47,0,1,321,11,2,2014,15,24,1,0,1,1
6640,6641,,2014-05-22 18:38:00,0,Intact Male,1095.0,775,0,155,102,1,0,2,0,0,0,5,1,0,0,2,21,3,1,142,5,1,2014,18,38,1,0,0,1
6641,6642,Philippe,2014-11-12 21:49:00,0,Intact Male,30.0,775,0,155,102,1,0,2,0,0,0,0,1,0,1,0,46,2,1,316,11,2,2014,21,49,0,0,0,1
6642,6643,Frito,2016-01-18 17:41:00,0,Neutered Male,90.0,775,0,155,102,1,0,2,0,0,0,0,1,0,1,0,3,0,1,18,1,0,2016,17,41,1,0,0,0
6643,6644,Christy,2014-03-28 11:43:00,0,Intact Female,30.0,775,0,155,102,1,0,2,0,0,0,0,-1,0,1,0,13,4,1,87,3,0,2014,11,43,1,0,1,1
6644,6645,Betsy,2014-09-10 17:17:00,1,Spayed Female,60.0,280,0,58,147,0,4,1,0,0,1,5,4,0,1,0,37,2,1,253,9,2,2014,17,17,1,0,1,0
6645,6646,Poodle,2013-11-02 16:47:00,1,Neutered Male,1825.0,1164,1,256,102,0,2,1,1,1,3,4,-1,1,1,3,44,5,1,306,11,2,2013,16,47,1,0,0,0
6646,6647,Mutny,2014-03-14 11:02:00,0,Spayed Female,1095.0,767,0,151,102,1,0,2,0,0,0,0,-1,0,1,2,11,4,1,73,3,0,2014,11,2,1,0,1,0
6647,6648,Pixie,2015-10-11 17:04:00,1,Intact Female,365.0,1023,0,235,102,1,4,1,1,1,1,5,-1,1,1,1,41,6,1,284,10,2,2015,17,4,1,0,1,1
6648,6649,Sugar,2014-10-23 18:56:00,1,Spayed Female,1095.0,1352,1,304,102,0,3,1,1,1,1,0,1,0,1,2,43,3,1,296,10,2,2014,18,56,1,0,1,0
6649,6650,,2015-10-05 11:05:00,0,Intact Male,14.0,775,0,155,102,1,0,2,0,0,0,5,1,0,0,0,41,0,1,278,10,2,2015,11,5,1,0,0,1
6650,6651,,2014-01-25 17:03:00,1,Neutered Male,730.0,553,0,115,102,1,0,2,0,0,0,5,4,0,0,2,4,5,1,25,1,0,2014,17,3,1,0,0,0
6651,6652,Oliver,2015-08-09 18:31:00,1,Neutered Male,300.0,686,0,135,102,1,2,1,2,2,2,5,4,0,1,1,32,6,1,221,8,2,2015,18,31,1,0,0,0
6652,6653,Valentina,2014-06-03 17:58:00,1,Spayed Female,365.0,553,0,115,102,1,0,2,0,0,0,4,1,0,1,1,23,1,1,154,6,1,2014,17,58,1,0,1,0
6653,6654,Chris,2015-09-12 17:42:00,0,Neutered Male,150.0,774,1,154,102,1,0,2,0,0,0,5,-1,1,1,0,37,5,1,255,9,2,2015,17,42,1,0,0,0
6654,6655,Sidney,2013-12-24 12:52:00,0,Spayed Female,365.0,775,0,155,102,1,0,2,0,0,0,10,-1,1,1,1,52,1,1,358,12,3,2013,12,52,1,10,1,0
6655,6656,Bella,2015-07-28 13:52:00,1,Spayed Female,120.0,248,0,47,102,0,4,1,2,2,1,0,5,0,1,0,31,1,1,209,7,1,2015,13,52,1,0,1,0
6656,6657,Calvin Jr.,2015-05-23 17:52:00,0,Neutered Male,60.0,775,0,155,102,1,0,2,0,0,0,0,1,0,1,0,21,5,1,143,5,1,2015,17,52,1,0,0,0
6657,6658,,2015-06-07 16:46:00,1,Spayed Female,730.0,207,1,39,102,0,2,1,2,2,1,13,-1,1,0,2,23,6,1,158,6,1,2015,16,46,1,0,1,0
6658,6659,,2013-10-14 16:05:00,0,Intact Female,120.0,772,0,153,102,1,0,2,0,0,0,14,-1,1,0,0,42,0,1,287,10,2,2013,16,5,1,0,1,1
6659,6660,,2014-05-31 10:37:00,0,Unknown,3.0,775,0,155,102,1,0,2,0,0,0,8,-1,0,0,0,22,5,1,151,5,1,2014,10,37,0,0,2,2
6660,6661,Molly,2015-03-28 12:47:00,1,Spayed Female,1460.0,553,0,115,102,1,0,2,0,0,0,13,-1,1,1,3,13,5,1,87,3,0,2015,12,47,1,0,1,0
6661,6662,Snowball,2015-09-10 17:50:00,1,Neutered Male,3285.0,1165,0,257,102,1,2,1,1,1,3,1,-1,1,1,4,37,3,1,253,9,2,2015,17,50,1,0,0,0
6662,6663,Rocket,2016-02-13 10:15:00,0,Neutered Male,365.0,775,0,155,102,1,0,2,0,0,0,8,-1,0,1,1,6,5,1,44,2,0,2016,10,15,0,0,0,0
6663,6664,,2015-07-06 09:00:00,0,Unknown,150.0,1515,0,346,102,1,0,2,0,0,0,17,-1,0,0,0,28,0,1,187,7,1,2015,9,0,0,0,2,2
6664,6665,Mila,2014-12-09 15:56:00,1,Spayed Female,1095.0,553,0,115,102,1,0,2,0,0,0,5,1,0,1,2,50,1,1,343,12,3,2014,15,56,1,0,1,0
6665,6666,Stomppy,2014-04-20 14:49:00,0,Neutered Male,1460.0,775,0,155,102,1,0,2,0,0,0,5,1,0,1,3,16,6,1,110,4,1,2014,14,49,1,0,0,0
6666,6667,,2014-02-26 14:44:00,0,Intact Female,365.0,775,0,155,102,1,0,2,0,0,0,0,-1,0,0,1,9,2,1,57,2,0,2014,14,44,1,0,1,1
6667,6668,Beauty,2014-01-11 13:01:00,0,Spayed Female,120.0,775,0,155,102,1,0,2,0,0,0,5,1,0,1,0,2,5,1,11,1,0,2014,13,1,1,0,1,0
6668,6669,Ursa,2016-01-10 18:24:00,0,Spayed Female,120.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,1,0,1,6,1,10,1,0,2016,18,24,1,0,1,0
6669,6670,,2015-05-14 17:42:00,1,Intact Male,150.0,922,0,200,102,0,5,1,0,3,2,1,-1,1,0,0,20,3,1,134,5,1,2015,17,42,1,0,0,1
6670,6671,Bert,2013-12-27 17:49:00,1,Neutered Male,240.0,1023,0,235,102,1,4,1,1,1,1,0,1,0,1,1,52,4,1,361,12,3,2013,17,49,1,10,0,0
6671,6672,,2013-11-04 14:58:00,1,Intact Female,0.0,221,0,39,46,0,2,1,2,2,1,1,-1,1,0,0,45,0,1,308,11,2,2013,14,58,1,0,1,1
6672,6673,,2015-04-29 18:49:00,1,Neutered Male,300.0,1581,0,368,92,0,4,1,1,1,1,1,-1,1,0,1,18,2,1,119,4,1,2015,18,49,1,0,0,0
6673,6674,,2015-07-25 16:28:00,1,Spayed Female,120.0,1023,0,235,102,1,4,1,1,1,1,0,-1,1,0,0,30,5,1,206,7,1,2015,16,28,1,0,1,0
6674,6675,Coco,2015-11-02 13:28:00,1,Neutered Male,2920.0,553,0,115,102,1,0,2,0,0,0,4,1,0,1,4,45,0,1,306,11,2,2015,13,28,1,0,0,0
6675,6676,Bowie,2016-01-25 18:54:00,1,Neutered Male,730.0,1293,0,299,102,1,0,1,1,1,0,6,1,0,1,2,4,0,1,25,1,0,2016,18,54,1,0,0,0
6676,6677,Nelson,2013-12-01 15:18:00,0,Neutered Male,90.0,775,0,155,102,1,0,2,0,0,0,0,-1,0,1,0,48,6,1,335,12,3,2013,15,18,1,0,0,0
6677,6678,Kilah,2014-11-19 15:39:00,1,Spayed Female,90.0,1451,0,324,102,0,5,1,0,0,1,5,0,0,1,0,47,2,1,323,11,2,2014,15,39,1,0,1,0
6678,6679,,2015-03-30 09:00:00,0,Intact Female,365.0,775,0,155,102,1,0,2,0,0,0,0,-1,0,0,1,14,0,1,89,3,0,2015,9,0,0,0,1,1
6679,6680,Tanner,2015-12-01 18:51:00,1,Neutered Male,3285.0,935,0,199,114,0,5,1,1,3,2,4,-1,1,1,4,49,1,1,335,12,3,2015,18,51,1,0,0,0
6680,6681,Daisy,2014-10-23 10:42:00,1,Spayed Female,240.0,1338,0,302,102,0,4,1,2,2,1,0,1,0,1,1,43,3,1,296,10,2,2014,10,42,0,0,1,0
6681,6682,Axl,2014-09-28 16:51:00,1,Neutered Male,60.0,1023,0,235,102,1,4,1,1,1,1,0,-1,0,1,0,39,6,1,271,9,2,2014,16,51,1,0,0,0
6682,6683,,2015-09-25 16:00:00,0,Intact Male,2.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,0,0,39,4,1,268,9,2,2015,16,0,1,0,0,1
6683,6684,Xena,2014-10-23 18:19:00,1,Spayed Female,150.0,402,0,76,92,0,3,1,1,1,1,4,1,0,1,0,43,3,1,296,10,2,2014,18,19,1,0,1,0
6684,6685,Rufus,2015-06-05 12:29:00,1,Neutered Male,1095.0,1187,1,258,102,0,2,1,0,0,2,7,-1,1,1,2,23,4,1,156,6,1,2015,12,29,1,0,0,0
6685,6686,Chris,2014-02-10 17:14:00,1,Neutered Male,730.0,1293,0,299,102,1,0,1,1,1,0,5,1,0,1,2,7,0,1,41,2,0,2014,17,14,1,0,0,0
6686,6687,Stray-38,2013-11-07 16:13:00,1,Intact Female,365.0,1023,0,235,102,1,4,1,1,1,1,4,-1,1,1,1,45,3,1,311,11,2,2013,16,13,1,0,1,1
6687,6688,Jackson,2014-02-25 11:08:00,1,Neutered Male,1095.0,126,0,27,114,0,3,1,2,2,1,5,1,0,1,2,9,1,1,56,2,0,2014,11,8,1,0,0,0
6688,6689,Churo,2016-02-09 17:40:00,1,Neutered Male,365.0,686,0,135,102,1,2,1,2,2,2,6,-1,1,1,1,6,1,1,40,2,0,2016,17,40,1,0,0,0
6689,6690,Gracie,2014-04-25 16:57:00,1,Spayed Female,3650.0,1188,0,259,102,0,2,1,0,0,2,7,-1,1,1,5,17,4,1,115,4,1,2014,16,57,1,0,1,0
6690,6691,Hudson,2013-11-10 17:13:00,1,Neutered Male,120.0,1549,0,358,102,0,3,1,1,1,3,4,1,0,1,0,45,6,1,314,11,2,2013,17,13,1,0,0,0
6691,6692,Mellow,2014-01-19 14:39:00,1,Spayed Female,300.0,306,1,70,102,0,3,1,2,2,2,6,1,0,1,1,3,6,1,19,1,0,2014,14,39,1,1,1,0
6692,6693,Desi,2014-02-11 13:54:00,0,Spayed Female,120.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,1,0,7,1,1,42,2,0,2014,13,54,1,0,1,0
6693,6694,,2015-07-16 16:47:00,0,Neutered Male,1460.0,775,0,155,102,1,0,2,0,0,0,5,1,0,0,3,29,3,1,197,7,1,2015,16,47,1,0,0,0
6694,6695,Bandit,2015-04-22 12:06:00,1,Intact Male,5110.0,1154,1,254,102,0,2,1,0,0,1,5,4,0,1,5,17,2,1,112,4,1,2015,12,6,1,0,0,1
6695,6696,Fefe,2015-11-10 11:24:00,1,Spayed Female,1095.0,1095,0,240,102,0,2,1,0,3,3,5,-1,1,1,2,46,1,1,314,11,2,2015,11,24,1,0,1,0
6696,6697,,2014-10-06 17:05:00,0,Intact Male,21.0,775,0,155,102,1,0,2,0,0,0,3,1,0,0,0,41,0,1,279,10,2,2014,17,5,1,0,0,1
6697,6698,Jonesy,2015-09-21 15:54:00,0,Intact Male,30.0,775,0,155,102,1,0,2,0,0,0,0,-1,0,1,0,39,0,1,264,9,2,2015,15,54,1,0,0,1
6698,6699,Chubbs,2015-03-27 11:14:00,1,Intact Male,365.0,1292,1,298,102,0,0,1,1,1,0,3,1,0,1,1,13,4,1,86,3,0,2015,11,14,1,0,0,1
6699,6700,Pippa,2015-06-08 17:29:00,0,Intact Female,60.0,775,0,155,102,1,0,2,0,0,0,0,1,0,1,0,24,0,1,159,6,1,2015,17,29,1,0,1,1
6700,6701,Marcus,2015-10-14 14:53:00,0,Neutered Male,90.0,775,0,155,102,1,0,2,0,0,0,0,1,0,1,0,42,2,1,287,10,2,2015,14,53,1,0,0,0
6701,6702,Roc,2014-11-26 14:32:00,1,Intact Male,730.0,1293,0,299,102,1,0,1,1,1,0,3,1,0,1,2,48,2,1,330,11,2,2014,14,32,1,9,0,1
6702,6703,Freddie,2013-11-23 12:19:00,1,Neutered Male,365.0,137,0,30,102,0,0,1,0,0,0,5,1,0,1,1,47,5,1,327,11,2,2013,12,19,1,0,0,0
6703,6704,Spider,2015-12-26 13:19:00,1,Neutered Male,3650.0,1446,0,321,92,0,4,1,1,1,1,5,-1,1,1,5,52,5,1,360,12,3,2015,13,19,1,10,0,0
6704,6705,Frost,2015-12-02 15:56:00,1,Intact Male,365.0,1095,0,240,102,0,2,1,0,3,3,2,-1,1,1,1,49,2,1,336,12,3,2015,15,56,1,0,0,1
6705,6706,,2015-08-23 09:00:00,0,Intact Female,365.0,775,0,155,102,1,0,2,0,0,0,10,-1,1,0,1,34,6,1,235,8,2,2015,9,0,0,0,1,1
6706,6707,,2015-05-05 11:09:00,1,Spayed Female,2190.0,553,0,115,102,1,0,2,0,0,0,5,1,0,0,3,19,1,1,125,5,1,2015,11,9,1,0,1,0
6707,6708,,2014-09-05 16:44:00,0,Spayed Female,60.0,775,0,155,102,1,0,2,0,0,0,3,-1,1,0,0,36,4,1,248,9,2,2014,16,44,1,0,1,0
6708,6709,Simon,2016-02-12 00:00:00,0,Neutered Male,3650.0,1515,0,346,102,1,0,2,0,0,0,17,-1,0,1,5,6,4,1,43,2,0,2016,0,0,0,0,0,0
6709,6710,Bean,2013-10-23 18:50:00,1,Spayed Female,210.0,1023,0,235,102,1,4,1,1,1,1,0,1,0,1,1,43,2,1,296,10,2,2013,18,50,1,0,1,0
6710,6711,Drako,2014-05-31 11:22:00,1,Neutered Male,730.0,1446,0,321,92,0,4,1,1,1,1,0,1,0,1,2,22,5,1,151,5,1,2014,11,22,1,0,0,0
6711,6712,,2015-05-27 16:39:00,1,Neutered Male,120.0,686,0,135,102,1,2,1,2,2,2,0,1,0,0,0,22,2,1,147,5,1,2015,16,39,1,0,0,0
6712,6713,Sugar,2015-05-25 15:32:00,1,Spayed Female,1095.0,399,0,76,81,0,3,1,1,1,1,1,0,0,1,2,22,0,1,145,5,1,2015,15,32,1,0,1,0
6713,6714,Eleanor,2014-05-13 12:37:00,0,Spayed Female,210.0,775,0,155,102,1,0,2,0,0,0,1,0,0,1,1,20,1,1,133,5,1,2014,12,37,1,0,1,0
6714,6715,Porthos,2014-07-06 08:46:00,1,Neutered Male,1095.0,36,0,11,30,0,5,1,1,1,1,0,-1,1,1,2,27,6,1,187,7,1,2014,8,46,0,0,0,0
6715,6716,Pakio,2015-06-13 18:16:00,1,Neutered Male,365.0,1217,0,266,102,0,2,1,2,2,2,18,1,0,1,1,24,5,1,164,6,1,2015,18,16,1,0,0,0
6716,6717,Pepper,2016-01-10 00:00:00,1,Intact Female,240.0,1293,0,299,102,1,0,1,1,1,0,0,-1,0,1,1,1,6,1,10,1,0,2016,0,0,0,0,1,1
6717,6718,Jack,2015-06-17 19:01:00,0,Neutered Male,270.0,772,0,153,102,1,0,2,0,0,0,5,1,0,1,1,25,2,1,168,6,1,2015,19,1,1,0,0,0
6718,6719,Davis,2014-04-28 14:19:00,1,Neutered Male,120.0,1293,0,299,102,1,0,1,1,1,0,0,-1,1,1,0,18,0,1,118,4,1,2014,14,19,1,0,0,0
6719,6720,,2015-06-01 19:24:00,1,Neutered Male,150.0,553,0,115,102,1,0,2,0,0,0,4,-1,1,0,0,23,0,1,152,6,1,2015,19,24,1,0,0,0
6720,6721,Chica,2015-11-05 12:41:00,1,Spayed Female,730.0,1306,0,298,30,0,3,1,1,1,1,6,1,0,1,2,45,3,1,309,11,2,2015,12,41,1,0,1,0
6721,6722,Haze,2015-04-17 18:05:00,1,Spayed Female,210.0,1293,0,299,102,1,0,1,1,1,0,18,-1,1,1,1,16,4,1,107,4,1,2015,18,5,1,0,1,0
6722,6723,Piaf,2014-01-11 14:00:00,0,Spayed Female,365.0,775,0,155,102,1,0,2,0,0,0,2,-1,0,1,1,2,5,1,11,1,0,2014,14,0,1,0,1,0
6723,6724,,2015-08-29 17:22:00,1,Neutered Male,730.0,832,1,182,102,0,3,1,0,3,1,4,1,0,0,2,35,5,1,241,8,2,2015,17,22,1,0,0,0
6724,6725,,2016-01-14 18:20:00,1,Spayed Female,365.0,1500,0,344,102,0,2,0,1,1,3,1,5,0,0,1,2,3,1,14,1,0,2016,18,20,1,0,1,0
6725,6726,Gizmo,2015-04-25 13:58:00,1,Neutered Male,300.0,91,0,28,102,0,3,1,2,2,1,4,1,0,1,1,17,5,1,115,4,1,2015,13,58,1,0,0,0
6726,6727,,2014-07-24 16:21:00,1,Intact Male,30.0,553,0,115,102,1,0,2,0,0,0,1,9,0,0,0,30,3,1,205,7,1,2014,16,21,1,0,0,1
6727,6728,Ozzie,2014-04-22 18:45:00,1,Neutered Male,3285.0,1415,0,318,102,0,3,1,2,2,1,13,-1,1,1,4,17,1,1,112,4,1,2014,18,45,1,0,0,0
6728,6729,Luna,2014-08-31 13:41:00,0,Intact Female,30.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,1,0,35,6,1,243,8,2,2014,13,41,1,0,1,1
6729,6730,Herbert,2015-07-21 13:42:00,0,Intact Male,60.0,775,0,155,102,1,0,2,0,0,0,1,5,0,1,0,30,1,1,202,7,1,2015,13,42,1,0,0,1
6730,6731,Walt,2014-09-18 14:49:00,0,Neutered Male,1825.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,1,3,38,3,1,261,9,2,2014,14,49,1,0,0,0
6731,6732,Gracie,2015-11-27 12:15:00,1,Spayed Female,4380.0,553,0,115,102,1,0,2,0,0,0,1,15,0,1,5,48,4,1,331,11,2,2015,12,15,1,9,1,0
6732,6733,Dallas,2016-01-11 18:30:00,1,Neutered Male,365.0,1375,0,307,102,0,1,1,0,0,2,4,-1,1,1,1,2,0,1,11,1,0,2016,18,30,1,0,0,0
6733,6734,Luna,2016-01-02 13:01:00,1,Spayed Female,4015.0,1519,1,347,102,0,4,0,0,0,2,6,1,0,1,5,53,5,1,2,1,0,2016,13,1,1,0,1,0
6734,6735,Peter,2014-06-22 17:05:00,1,Neutered Male,150.0,553,0,115,102,1,0,2,0,0,0,5,1,0,1,0,25,6,1,173,6,1,2014,17,5,1,6,0,0
6735,6736,Susie,2015-11-25 12:42:00,1,Spayed Female,1460.0,1651,0,401,150,0,3,1,1,1,1,0,1,0,1,3,48,2,1,329,11,2,2015,12,42,1,9,1,0
6736,6737,Wingman,2015-10-17 00:00:00,0,Neutered Male,730.0,1515,0,346,102,1,0,2,0,0,0,17,-1,0,1,2,42,5,1,290,10,2,2015,0,0,0,0,0,0
6737,6738,Montigo,2015-12-16 13:28:00,1,Neutered Male,730.0,1401,0,314,102,0,0,2,0,0,0,1,6,0,1,2,51,2,1,350,12,3,2015,13,28,1,0,0,0
6738,6739,Rupert,2014-09-19 16:42:00,1,Neutered Male,2920.0,364,1,74,102,0,3,1,1,1,1,5,1,0,1,4,38,4,1,262,9,2,2014,16,42,1,0,0,0
6739,6740,Daisy,2015-05-04 15:01:00,1,Spayed Female,730.0,378,0,77,102,1,3,1,1,1,1,6,5,0,1,2,19,0,1,124,5,1,2015,15,1,1,0,1,0
6740,6741,Romie,2015-08-22 11:15:00,1,Spayed Female,1095.0,1023,0,235,102,1,4,1,1,1,1,5,1,0,1,2,34,5,1,234,8,2,2015,11,15,1,0,1,0
6741,6742,Yarrow,2015-08-23 19:26:00,0,Neutered Male,90.0,775,0,155,102,1,0,2,0,0,0,3,-1,0,1,0,34,6,1,235,8,2,2015,19,26,1,0,0,0
6742,6743,Emery,2014-01-12 18:56:00,1,Neutered Male,365.0,1293,0,299,102,1,0,1,1,1,0,0,1,0,1,1,2,6,1,12,1,0,2014,18,56,1,0,0,0
6743,6744,,2015-06-24 17:47:00,0,Unknown,14.0,775,0,155,102,1,0,2,0,0,0,8,1,0,0,0,26,2,1,175,6,1,2015,17,47,1,0,2,2
6744,6745,Fifi,2013-11-15 15:26:00,1,Spayed Female,4745.0,1165,0,257,102,1,2,1,1,1,3,5,-1,1,1,5,46,4,1,319,11,2,2013,15,26,1,0,1,0
6745,6746,,2015-05-23 15:46:00,0,Unknown,7.0,775,0,155,102,1,0,2,0,0,0,15,-1,1,0,0,21,5,1,143,5,1,2015,15,46,1,0,2,2
6746,6747,Nola,2015-02-28 13:48:00,1,Intact Female,365.0,1023,0,235,102,1,4,1,1,1,1,5,-1,1,1,1,9,5,1,59,2,0,2015,13,48,1,0,1,1
6747,6748,Grover,2014-11-25 18:50:00,1,Neutered Male,365.0,1293,0,299,102,1,0,1,1,1,0,3,1,0,1,1,48,1,1,329,11,2,2014,18,50,1,9,0,0
6748,6749,Zoey,2013-10-17 17:26:00,1,Spayed Female,1460.0,91,0,28,102,0,3,1,2,2,1,3,-1,0,1,3,42,3,1,290,10,2,2013,17,26,1,0,1,0
6749,6750,Caesar,2013-11-16 15:21:00,1,Neutered Male,730.0,1120,0,245,100,0,1,1,1,3,2,1,-1,1,1,2,46,5,1,320,11,2,2013,15,21,1,0,0,0
6750,6751,,2013-11-13 15:58:00,0,Intact Male,365.0,775,0,155,102,1,0,2,0,0,0,0,1,0,0,1,46,2,1,317,11,2,2013,15,58,1,0,0,1
6751,6752,Burrell,2015-07-19 15:32:00,0,Neutered Male,90.0,775,0,155,102,1,0,2,0,0,0,3,1,0,1,0,29,6,1,200,7,1,2015,15,32,1,0,0,0
6752,6753,Apple,2015-04-19 19:04:00,1,Spayed Female,730.0,607,0,118,9,0,4,1,2,2,1,1,3,0,1,2,16,6,1,109,4,1,2015,19,4,1,0,1,0
6753,6754,,2014-07-05 13:56:00,0,Spayed Female,90.0,775,0,155,102,1,0,2,0,0,0,0,-1,0,0,0,27,5,1,186,7,1,2014,13,56,1,0,1,0
6754,6755,Wicca,2014-07-13 14:56:00,0,Spayed Female,730.0,1139,0,250,102,0,0,2,0,0,0,5,-1,1,1,2,28,6,1,194,7,1,2014,14,56,1,0,1,0
6755,6756,,2014-09-19 14:36:00,0,Intact Male,30.0,775,0,155,102,1,0,2,0,0,0,0,-1,0,0,0,38,4,1,262,9,2,2014,14,36,1,0,0,1
6756,6757,Grace,2015-05-13 10:42:00,0,Unknown,4380.0,772,0,153,102,1,0,2,0,0,0,24,-1,0,1,5,20,2,1,133,5,1,2015,10,42,0,0,2,2
6757,6758,Leo,2015-08-11 18:57:00,0,Neutered Male,30.0,775,0,155,102,1,0,2,0,0,0,3,1,0,1,0,33,1,1,223,8,2,2015,18,57,1,0,0,0
6758,6759,,2015-09-17 12:22:00,0,Intact Male,21.0,775,0,155,102,1,0,2,0,0,0,9,-1,1,0,0,38,3,1,260,9,2,2015,12,22,1,0,0,1
6759,6760,Murphy,2014-02-02 17:37:00,1,Neutered Male,180.0,1550,0,357,27,0,3,1,1,1,3,4,5,0,1,0,5,6,1,33,2,0,2014,17,37,1,0,0,0
6760,6761,Amy,2015-05-15 14:35:00,0,Spayed Female,2920.0,1515,0,346,102,1,0,2,0,0,0,23,-1,0,1,4,20,4,1,135,5,1,2015,14,35,1,0,1,0
6761,6762,Sonny Boy,2014-02-11 13:23:00,1,Neutered Male,365.0,1023,0,235,102,1,4,1,1,1,1,12,-1,1,1,1,7,1,1,42,2,0,2014,13,23,1,0,0,0
6762,6763,Frijolito,2013-10-11 19:12:00,1,Neutered Male,180.0,1023,0,235,102,1,4,1,1,1,1,5,1,0,1,0,41,4,1,284,10,2,2013,19,12,1,0,0,0
6763,6764,Smudge,2015-10-13 14:29:00,0,Neutered Male,730.0,775,0,155,102,1,0,2,0,0,0,5,1,0,1,2,42,1,1,286,10,2,2015,14,29,1,0,0,0
6764,6765,Tobias,2015-07-31 15:31:00,1,Neutered Male,365.0,553,0,115,102,1,0,2,0,0,0,9,4,0,1,1,31,4,1,212,7,1,2015,15,31,1,0,0,0
