AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,IsPureBreed,Breed1,Breed2,IsPopularBreed,Color1,Color2,HasName,AgeGroup,WeekDay,Month,Quarter,Year,ExitHour,ExitMinute,IsOpen,Holiday,Sex,Fertile
A709681,,2015-08-12 14:19:00,Transfer,Partner,0,Intact Male,14.0,Domestic Shorthair Mix,0,155,102,1,0,-1,0,0,2,8,2,2015,14,19,1,0,0,1
A689195,,2014-10-04 16:20:00,Transfer,Partner,1,Neutered Male,730.0,Chihuahua Shorthair Mix,0,115,102,1,0,0,0,2,5,10,2,2014,16,20,1,0,0,0
A681075,Ghost,2014-11-23 17:49:00,Return_to_owner,,1,Neutered Male,365.0,Pit Bull Mix,0,299,102,1,0,-1,1,1,6,11,2,2014,17,49,1,0,0,0
A685645,,2014-08-15 12:22:00,Transfer,Partner,1,Intact Male,180.0,Catahoula Mix,0,106,102,0,0,0,0,0,4,8,2,2014,12,22,1,0,0,1
A697649,Lily,2015-03-07 18:02:00,Adoption,,1,Spayed Female,365.0,Rat Terrier/Chihuahua Shorthair,0,317,46,0,0,-1,1,1,5,3,0,2015,18,2,1,0,1,0
A693270,Echo,2015-01-30 19:04:00,Adoption,Foster,1,Neutered Male,30.0,Beagle/German Shepherd,0,39,76,0,0,0,1,0,4,1,0,2015,19,4,1,0,0,0
A697413,B.J.,2015-02-25 11:50:00,Euthanasia,Suffering,0,Intact Female,730.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,2,2,2,0,2015,11,50,1,0,1,1
A688710,Guerro,2014-09-23 17:29:00,Return_to_owner,,1,Neutered Male,1825.0,Chihuahua Longhair Mix,0,113,102,0,0,0,1,3,1,9,2,2014,17,29,1,0,0,0
A684577,King,2014-07-25 19:16:00,Return_to_owner,,1,Neutered Male,2920.0,Dachshund Mix,0,135,102,1,0,-1,1,4,4,7,1,2014,19,16,1,0,0,0
A688617,,2014-09-21 15:29:00,Transfer,Partner,0,Intact Male,21.0,Domestic Shorthair Mix,0,155,102,1,1,-1,0,0,6,9,2,2014,15,29,1,0,0,1
A676345,Parker,2014-08-05 08:12:00,Euthanasia,Aggressive,1,Neutered Male,1095.0,Norfolk Terrier/Yorkshire Terrier,0,265,160,0,0,0,1,2,1,8,2,2014,8,12,0,0,0,0
A718340,Coco,2016-01-06 00:00:00,Transfer,Partner,1,Spayed Female,730.0,Border Collie Mix,0,71,102,1,0,0,1,2,2,1,0,2016,0,0,0,0,1,0
A702311,,2015-05-13 09:00:00,Transfer,SCRP,0,Intact Female,365.0,Domestic Shorthair Mix,0,155,102,1,0,-1,0,1,2,5,1,2015,9,0,0,0,1,1
A682854,Kaui,2014-07-06 12:49:00,Return_to_owner,,1,Spayed Female,5475.0,Labrador Retriever Mix,0,235,102,1,0,-1,1,5,6,7,1,2014,12,49,1,0,1,0
A688192,Roti/Haji,2014-09-25 11:34:00,Return_to_owner,,0,Neutered Male,1825.0,Ragdoll Mix,0,316,102,0,1,-1,1,3,3,9,2,2014,11,34,1,0,0,0
A701856,Pepper,2015-05-12 12:13:00,Transfer,Partner,1,Spayed Female,120.0,Labrador Retriever Mix,0,235,102,1,0,0,1,0,1,5,1,2015,12,13,1,0,1,0
A704400,Kevin,2015-06-07 15:17:00,Adoption,,1,Neutered Male,1460.0,Dachshund/Yorkshire Terrier,0,132,160,0,0,-1,1,3,6,6,1,2015,15,17,1,0,0,0
A687061,Blue,2014-09-18 18:51:00,Adoption,,1,Spayed Female,90.0,Pit Bull Mix,0,299,102,1,0,0,1,0,3,9,2,2014,18,51,1,0,1,0
A715719,,2015-11-11 19:24:00,Return_to_owner,,1,Intact Male,730.0,Dachshund Longhair/Chihuahua Longhair,0,133,45,0,0,0,0,2,2,11,2,2015,19,24,1,8,0,1
A665890,Chase,2013-11-04 12:15:00,Adoption,,1,Neutered Male,60.0,Labrador Retriever Mix,0,235,102,1,0,-1,1,0,0,11,2,2013,12,15,1,0,0,0
A711260,,2015-10-24 18:34:00,Adoption,Foster,1,Spayed Female,30.0,Flat Coat Retriever/Papillon,0,180,107,0,0,0,0,0,5,10,2,2015,18,34,1,0,1,0
A690469,Georgia Grac,2014-10-25 17:44:00,Adoption,,1,Spayed Female,365.0,Chihuahua Shorthair/Border Terrier,0,114,27,0,0,-1,1,1,5,10,2,2014,17,44,1,0,1,0
A679348,,2014-06-01 17:03:00,Adoption,,1,Spayed Female,240.0,Chihuahua Shorthair Mix,0,115,102,1,0,-1,0,1,6,6,1,2014,17,3,1,0,1,0
A711843,,2015-09-13 09:00:00,Transfer,SCRP,0,Intact Female,730.0,Domestic Longhair Mix,0,151,102,1,0,-1,0,2,6,9,2,2015,9,0,0,0,1,1
A659832,Cooper,2014-01-20 13:10:00,Adoption,Foster,1,Neutered Male,150.0,Labrador Retriever/Rhod Ridgeback,0,234,124,0,0,-1,1,0,0,1,0,2014,13,10,1,0,0,0
A694914,,2015-01-07 09:00:00,Transfer,SCRP,0,Unknown,365.0,Domestic Longhair Mix,0,151,102,1,0,0,0,1,2,1,0,2015,9,0,0,0,2,2
A700252,Spot,2016-01-13 18:24:00,Return_to_owner,,1,Neutered Male,365.0,American Bulldog Mix,0,12,102,0,0,2,1,1,2,1,0,2016,18,24,1,0,0,0
A692077,Sasha,2014-11-26 12:13:00,Transfer,Partner,1,Spayed Female,1460.0,Beagle Mix,0,40,102,0,0,-1,1,3,2,11,2,2014,12,13,1,9,1,0
A701401,Jill,2015-05-19 14:18:00,Transfer,Partner,1,Intact Female,1460.0,Greyhound,1,203,102,0,0,0,1,3,1,5,1,2015,14,18,1,0,1,1
A683509,Ennis,2014-07-19 16:35:00,Transfer,Partner,0,Intact Male,30.0,Domestic Shorthair Mix,0,155,102,1,2,-1,1,0,5,7,1,2014,16,35,1,0,0,1
A667724,Romeo,2013-11-26 07:59:00,Transfer,Partner,1,Neutered Male,60.0,German Shepherd Mix,0,187,102,1,0,0,1,0,1,11,2,2013,7,59,0,9,0,0
A678623,,2014-05-15 16:30:00,Transfer,Partner,1,Spayed Female,730.0,Miniature Schnauzer Mix,0,259,102,0,0,0,0,2,3,5,1,2014,16,30,1,0,1,0
A685677,Howdy,2014-09-02 18:31:00,Adoption,,1,Neutered Male,2920.0,Siberian Husky Mix,0,348,102,0,0,0,1,4,1,9,2,2014,18,31,1,0,0,0
A664242,Lizzard,2013-10-30 18:35:00,Return_to_owner,,1,Spayed Female,60.0,Pit Bull Mix,0,299,102,1,2,0,1,0,2,10,2,2013,18,35,1,0,1,0
A699769,Roger Rabbit,2015-04-02 00:00:00,Transfer,Partner,1,Intact Male,30.0,Shih Tzu Mix,0,344,102,0,0,0,1,0,3,4,1,2015,0,0,0,0,0,1
A378818,Zoe,2014-07-07 16:34:00,Return_to_owner,,1,Spayed Female,3650.0,Weimaraner Mix,0,394,102,0,0,-1,1,5,0,7,1,2014,16,34,1,0,1,0
A696631,Bella,2015-02-09 11:33:00,Return_to_owner,,1,Intact Female,1095.0,English Bulldog,1,159,102,0,0,0,1,2,0,2,0,2015,11,33,1,0,1,1
A666933,Tiger Lilly,2013-11-18 14:11:00,Transfer,Partner,0,Spayed Female,1095.0,Domestic Shorthair Mix,0,155,102,1,2,-1,1,2,0,11,2,2013,14,11,1,0,1,0
A669228,,2013-12-18 14:00:00,Transfer,SCRP,0,Unknown,120.0,Domestic Shorthair Mix,0,155,102,1,0,2,0,0,2,12,3,2013,14,0,1,0,2,2
A716787,Ridley,2015-12-05 14:22:00,Adoption,,0,Spayed Female,60.0,Domestic Longhair Mix,0,151,102,1,0,-1,1,0,5,12,3,2015,14,22,1,0,1,0
A703983,Victoria,2015-12-27 11:37:00,Transfer,Partner,1,Spayed Female,365.0,Carolina Dog Mix,0,104,102,0,0,0,1,1,6,12,3,2015,11,37,1,10,1,0
A673508,Holly,2014-03-08 15:43:00,Adoption,,1,Spayed Female,365.0,Labrador Retriever Mix,0,235,102,1,0,0,1,1,5,3,0,2014,15,43,1,0,1,0
A704669,,2015-06-08 10:47:00,Euthanasia,Rabies Risk,0,Unknown,90.0,Domestic Shorthair Mix,0,155,102,1,2,-1,0,0,0,6,1,2015,10,47,0,0,2,2
A679516,Tillie,2014-06-11 11:09:00,Transfer,Partner,1,Spayed Female,3650.0,Shetland Sheepdog,1,339,102,0,0,0,1,5,2,6,1,2014,11,9,1,0,1,0
A690297,,2014-10-19 19:02:00,Euthanasia,Suffering,0,Spayed Female,365.0,Domestic Shorthair Mix,0,155,102,1,0,-1,0,1,6,10,2,2014,19,2,1,0,1,0
A709297,Sirius,2016-01-09 16:17:00,Adoption,,1,Neutered Male,730.0,German Shepherd Mix,0,187,102,1,0,0,1,2,5,1,0,2016,16,17,1,0,0,0
A707943,London,2015-07-24 16:50:00,Adoption,,1,Spayed Female,30.0,Rottweiler Mix,0,324,102,0,0,0,1,0,4,7,1,2015,16,50,1,0,1,0
A702050,,2015-05-08 15:00:00,Transfer,Partner,0,Unknown,7.0,Domestic Shorthair Mix,0,155,102,1,1,-1,0,0,4,5,1,2015,15,0,1,0,2,2
A671094,Gina,2014-01-29 15:07:00,Transfer,Partner,1,Spayed Female,120.0,Australian Cattle Dog Mix,0,28,102,1,0,0,1,0,2,1,0,2014,15,7,1,0,1,0
A720612,Cocoa,2016-02-14 13:25:00,Return_to_owner,,1,Spayed Female,3650.0,Rat Terrier Mix,0,318,102,0,0,0,1,5,6,2,0,2016,13,25,1,0,1,0
A712327,Luna,2015-10-08 14:21:00,Adoption,,0,Intact Female,60.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,0,3,10,2,2015,14,21,1,0,1,1
A683001,Moonpie,2014-07-14 18:55:00,Adoption,,0,Spayed Female,60.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,0,0,7,1,2014,18,55,1,0,1,0
A681506,Alex,2014-07-08 12:34:00,Adoption,,1,Neutered Male,1095.0,Rottweiler Mix,0,324,102,0,0,0,1,2,1,7,1,2014,12,34,1,0,0,0
A693215,Lola,2015-03-20 14:44:00,Transfer,Partner,1,Spayed Female,1825.0,Australian Cattle Dog/Pointer,0,27,116,0,0,0,1,3,4,3,0,2015,14,44,1,0,1,0
A610320,Peter,2015-02-11 19:00:00,Adoption,,0,Neutered Male,1825.0,Domestic Shorthair Mix,0,155,102,1,2,-1,1,3,2,2,0,2015,19,0,1,0,0,0
A671439,Faith,2014-01-24 13:28:00,Euthanasia,Suffering,1,Spayed Female,5110.0,Boxer Mix,0,77,102,1,0,0,1,5,4,1,0,2014,13,28,1,0,1,0
A705127,,2015-06-13 14:32:00,Transfer,Partner,0,Intact Female,21.0,Domestic Shorthair Mix,0,155,102,1,0,-1,0,0,5,6,1,2015,14,32,1,0,1,1
A649385,Dusty,2013-10-10 09:59:00,Euthanasia,Aggressive,1,Spayed Female,1460.0,Pit Bull Mix,0,299,102,1,0,0,1,3,3,10,2,2013,9,59,0,0,1,0
A707297,Dot,2015-09-11 13:07:00,Adoption,Foster,1,Spayed Female,60.0,Chihuahua Longhair,1,112,102,0,0,0,1,0,4,9,2,2015,13,7,1,0,1,0
A708368,Kountry,2015-07-30 17:15:00,Adoption,,1,Spayed Female,90.0,Pit Bull/Catahoula,0,298,42,0,0,0,1,0,3,7,1,2015,17,15,1,0,1,0
A705907,Snow,2015-09-16 16:12:00,Transfer,Partner,1,Spayed Female,330.0,Siberian Husky Mix,0,348,102,0,0,0,1,1,2,9,2,2015,16,12,1,0,1,0
A717944,Lassie,2015-12-23 19:02:00,Adoption,,1,Spayed Female,270.0,Chihuahua Longhair Mix,0,113,102,0,0,0,1,1,2,12,3,2015,19,2,1,10,1,0
A689010,Daisy,2015-03-05 14:29:00,Adoption,,1,Spayed Female,730.0,Pit Bull Mix,0,299,102,1,0,0,1,2,3,3,0,2015,14,29,1,0,1,0
A711537,,2015-09-12 14:02:00,Transfer,Partner,1,Intact Female,150.0,German Shepherd Mix,0,187,102,1,0,-1,0,0,5,9,2,2015,14,2,1,0,1,1
A667405,,2013-11-21 16:45:00,Transfer,Partner,1,Neutered Male,2555.0,Beagle Mix,0,40,102,0,0,-1,0,4,3,11,2,2013,16,45,1,0,0,0
A688983,Captain,2014-10-01 18:43:00,Adoption,,1,Neutered Male,730.0,Miniature Schnauzer/Miniature Poodle,0,258,100,0,0,-1,1,2,2,10,2,2014,18,43,1,0,0,0
A709171,,2015-08-10 09:37:00,Euthanasia,Suffering,0,Intact Female,365.0,Domestic Shorthair Mix,0,155,102,1,0,0,0,1,0,8,2,2015,9,37,0,0,1,1
A682041,Nicholas,2014-07-02 14:34:00,Transfer,Partner,0,Neutered Male,90.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,0,2,7,1,2014,14,34,1,0,0,0
A706328,Boss Hogg,2015-07-21 11:34:00,Adoption,,1,Neutered Male,1095.0,Rottweiler Mix,0,324,102,0,0,0,1,2,1,7,1,2015,11,34,1,0,0,0
A536132,Alice,2015-12-07 12:52:00,Transfer,Partner,1,Spayed Female,2190.0,Labrador Retriever Mix,0,235,102,1,0,0,1,3,0,12,3,2015,12,52,1,0,1,0
A655545,Shortround,2014-01-04 17:52:00,Adoption,,0,Neutered Male,240.0,Domestic Shorthair Mix,0,155,102,1,15,0,1,1,5,1,0,2014,17,52,1,0,0,0
A707253,Goowa,2016-01-29 16:57:00,Transfer,Partner,1,Neutered Male,1095.0,Pit Bull Mix,0,299,102,1,0,0,1,2,4,1,0,2016,16,57,1,0,0,0
A680731,Boo Boo,2014-06-06 18:52:00,Euthanasia,Suffering,0,Unknown,3650.0,Domestic Medium Hair Mix,0,153,102,1,0,0,1,5,4,6,1,2014,18,52,1,0,2,2
A704613,,2015-06-06 19:06:00,Transfer,Partner,0,Unknown,7.0,Domestic Shorthair Mix,0,155,102,1,0,0,0,0,5,6,1,2015,19,6,1,0,2,2
A695214,Penelope,2015-01-18 12:02:00,Adoption,,1,Spayed Female,2920.0,Chihuahua Shorthair Mix,0,115,102,1,0,0,1,4,6,1,0,2015,12,2,1,0,1,0
A678271,,2014-07-13 17:19:00,Adoption,Foster,0,Spayed Female,90.0,Domestic Shorthair Mix,0,155,102,1,0,-1,0,0,6,7,1,2014,17,19,1,0,1,0
A686261,Jackson,2014-08-29 17:59:00,Transfer,Partner,1,Neutered Male,365.0,Chihuahua Shorthair Mix,0,115,102,1,0,0,1,1,4,8,2,2014,17,59,1,0,0,0
A682548,Slugger,2014-07-03 11:57:00,Adoption,,1,Neutered Male,730.0,Shetland Sheepdog Mix,0,340,102,0,0,0,1,2,3,7,1,2014,11,57,1,0,0,0
A679262,,2014-05-18 15:36:00,Transfer,Partner,0,Intact Male,21.0,Domestic Shorthair Mix,0,155,102,1,3,0,0,0,6,5,1,2014,15,36,1,0,0,1
A695531,Harvey,2015-01-17 17:22:00,Return_to_owner,,1,Neutered Male,2190.0,Golden Retriever Mix,0,195,102,0,0,-1,1,3,5,1,0,2015,17,22,1,0,0,0
A686014,,2014-08-18 15:34:00,Transfer,Partner,1,Intact Female,60.0,Labrador Retriever/Pointer,0,234,116,0,0,-1,0,0,0,8,2,2014,15,34,1,0,1,1
A680357,Gilbert,2014-06-20 18:51:00,Adoption,,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,2,0,1,0,4,6,1,2014,18,51,1,6,0,0
A673929,,2014-03-07 13:57:00,Return_to_owner,,0,Spayed Female,1460.0,Angora Mix,0,26,102,0,0,-1,0,3,4,3,0,2014,13,57,1,0,1,0
A714472,Leo,2015-12-24 11:40:00,Adoption,,0,Neutered Male,120.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,0,3,12,3,2015,11,40,1,10,0,0
A693312,,2014-12-10 15:23:00,Transfer,Partner,1,Intact Male,730.0,Chihuahua Shorthair Mix,0,115,102,1,0,-1,0,2,2,12,3,2014,15,23,1,0,0,1
A714282,Deliah,2015-11-13 18:36:00,Transfer,Partner,1,Spayed Female,1825.0,Labrador Retriever Mix,0,235,102,1,0,-1,1,3,4,11,2,2015,18,36,1,0,1,0
A699815,Bailey,2015-04-06 17:36:00,Adoption,,1,Spayed Female,150.0,Chihuahua Longhair Mix,0,113,102,0,0,0,1,0,0,4,1,2015,17,36,1,0,1,0
A697198,Hattrick,2015-02-22 11:52:00,Transfer,Partner,0,Spayed Female,1825.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,3,6,2,0,2015,11,52,1,0,1,0
A663168,Archer,2013-10-14 18:44:00,Return_to_owner,,1,Neutered Male,365.0,Catahoula Mix,0,106,102,0,2,-1,1,1,0,10,2,2013,18,44,1,0,0,0
A709658,Slava,2015-08-13 11:54:00,Return_to_owner,,1,Neutered Male,5110.0,Siberian Husky,1,347,102,0,0,0,1,5,3,8,2,2015,11,54,1,0,0,0
A719219,Penny,2016-02-14 15:44:00,Adoption,,1,Spayed Female,730.0,Pit Bull Mix,0,299,102,1,0,-1,1,2,6,2,0,2016,15,44,1,0,1,0
A704278,Candy,2015-06-07 18:37:00,Adoption,,1,Spayed Female,730.0,Chihuahua Shorthair Mix,0,115,102,1,0,0,1,2,6,6,1,2015,18,37,1,0,1,0
A706081,Diamond,2015-06-24 19:17:00,Return_to_owner,,1,Neutered Male,730.0,Australian Shepherd Mix,0,32,102,0,2,-1,1,2,2,6,1,2015,19,17,1,0,0,0
A693752,Lucas,2014-12-14 14:55:00,Transfer,Partner,1,Intact Male,60.0,Border Terrier/Labrador Retriever,0,72,92,0,0,0,1,0,6,12,3,2014,14,55,1,0,0,1
A672091,,2014-02-04 10:58:00,Euthanasia,Suffering,1,Intact Female,730.0,Border Collie/Labrador Retriever,0,70,92,0,0,0,0,2,1,2,0,2014,10,58,0,0,1,1
A716800,Ernie,2015-12-31 14:24:00,Adoption,Foster,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,2,0,1,0,3,12,3,2015,14,24,1,0,0,0
A707478,Junebug,2015-08-16 17:28:00,Adoption,,1,Spayed Female,2920.0,Chihuahua Shorthair Mix,0,115,102,1,0,0,1,4,6,8,2,2015,17,28,1,0,1,0
A720195,Blaze,2016-02-08 17:05:00,Transfer,Partner,1,Spayed Female,1095.0,Siberian Husky Mix,0,348,102,0,0,0,1,2,0,2,0,2016,17,5,1,0,1,0
A705839,,2015-06-23 12:03:00,Transfer,Partner,1,Intact Female,180.0,Pug/Pit Bull,0,311,114,0,0,0,0,0,1,6,1,2015,12,3,1,0,1,1
A686185,Ricky,2014-09-05 15:07:00,Transfer,Partner,0,Intact Male,60.0,Domestic Medium Hair Mix,0,153,102,1,3,0,1,0,4,9,2,2014,15,7,1,0,0,1
A706470,,2015-07-09 17:52:00,Adoption,,0,Spayed Female,60.0,Domestic Longhair Mix,0,151,102,1,1,0,0,0,3,7,1,2015,17,52,1,0,1,0
A693453,Bartholomew,2015-01-04 19:02:00,Adoption,,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,3,0,1,0,6,1,0,2015,19,2,1,0,0,0
A717179,,2015-12-03 16:14:00,Transfer,Partner,1,Unknown,7.0,Labrador Retriever Mix,0,235,102,1,0,-1,0,0,3,12,3,2015,16,14,1,0,2,2
A704552,Gordy,2015-07-18 20:20:00,Adoption,Foster,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,0,5,7,1,2015,20,20,0,0,0,0
A695954,,2015-01-26 19:38:00,Euthanasia,Suffering,1,Intact Female,1825.0,Chinese Sharpei Mix,0,119,102,0,0,0,0,3,0,1,0,2015,19,38,1,0,1,1
A669126,Vixen,2013-12-19 11:45:00,Transfer,Partner,1,Spayed Female,1095.0,Pekingese Mix,0,289,102,0,0,0,1,2,3,12,3,2013,11,45,1,0,1,0
A693323,Rocky,2015-01-12 13:17:00,Adoption,,1,Neutered Male,365.0,Parson Russell Terrier Mix,0,283,102,0,0,0,1,1,0,1,0,2015,13,17,1,0,0,0
A691194,,2014-11-09 18:54:00,Adoption,,1,Neutered Male,365.0,Dachshund/Chihuahua Shorthair,0,132,46,0,2,-1,0,1,6,11,2,2014,18,54,1,0,0,0
A430953,Jake,2014-04-05 18:29:00,Return_to_owner,,1,Neutered Male,3650.0,Cocker Spaniel,1,122,102,0,0,-1,1,5,5,4,1,2014,18,29,1,0,0,0
A675009,Daisy,2014-03-30 12:13:00,Adoption,,1,Spayed Female,1825.0,Chihuahua Shorthair/Dachshund,0,114,54,0,0,0,1,3,6,3,0,2014,12,13,1,0,1,0
A708399,,2015-07-28 11:29:00,Transfer,Partner,0,Intact Male,21.0,Domestic Shorthair Mix,0,155,102,1,2,0,0,0,1,7,1,2015,11,29,1,0,0,1
A688141,Cassandra,2014-09-29 14:04:00,Transfer,Partner,1,Intact Female,120.0,Doberman Pinsch,1,144,102,0,0,0,1,0,0,9,2,2014,14,4,1,0,1,1
A684411,Apollo,2014-08-05 12:22:00,Adoption,,1,Neutered Male,1095.0,Pit Bull Mix,0,299,102,1,0,0,1,2,1,8,2,2014,12,22,1,0,0,0
A676940,Ace,2014-04-17 13:24:00,Euthanasia,Rabies Risk,1,Intact Male,2555.0,Chihuahua Shorthair Mix,0,115,102,1,0,0,1,4,3,4,1,2014,13,24,1,0,0,1
A668530,,2013-12-06 16:57:00,Euthanasia,Aggressive,1,Intact Female,730.0,Miniature Pinscher/Australian Cattle Dog,0,254,12,0,0,0,0,2,4,12,3,2013,16,57,1,0,1,1
A716704,,2015-11-24 12:22:00,Transfer,Partner,0,Intact Female,120.0,Manx,1,249,102,0,0,0,0,0,1,11,2,2015,12,22,1,0,1,1
A707383,Poldark,2015-07-29 15:51:00,Transfer,Partner,1,Intact Male,90.0,Anatol Shepherd/Australian Shepherd,0,23,14,0,0,-1,1,0,2,7,1,2015,15,51,1,0,0,1
A695308,Dolly,2015-01-14 14:19:00,Return_to_owner,,1,Spayed Female,4745.0,Chihuahua Shorthair/Rat Terrier,0,114,121,0,0,0,1,5,2,1,0,2015,14,19,1,0,1,0
A703362,Hank,2015-07-18 20:09:00,Adoption,Foster,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,2,-1,1,0,5,7,1,2015,20,9,0,0,0,0
A688413,,2014-09-24 15:32:00,Transfer,Partner,0,Intact Female,14.0,Domestic Shorthair Mix,0,155,102,1,2,0,0,0,2,9,2,2014,15,32,1,0,1,1
A668677,,2014-01-02 18:41:00,Died,In Kennel,0,Unknown,120.0,Domestic Shorthair Mix,0,155,102,1,12,-1,0,0,3,1,0,2014,18,41,1,0,2,2
A614225,Whiskers,2014-03-23 18:07:00,Transfer,Partner,1,Neutered Male,730.0,Miniature Schnauzer/Yorkshire Terrier,0,258,160,0,0,-1,1,2,6,3,0,2014,18,7,1,0,0,0
A662615,Leo,2013-11-16 15:21:00,Adoption,,1,Neutered Male,730.0,Pit Bull Mix,0,299,102,1,0,0,1,2,5,11,2,2013,15,21,1,0,0,0
A665000,,2013-10-15 13:33:00,Transfer,Partner,1,Intact Male,7.0,Australian Cattle Dog Mix,0,28,102,1,0,0,0,0,1,10,2,2013,13,33,1,0,0,1
A697063,Benjamin,2015-02-17 16:36:00,Return_to_owner,,1,Neutered Male,365.0,Chesa Bay Retr Mix,0,111,102,0,0,0,1,1,1,2,0,2015,16,36,1,0,0,0
A692626,Mikey,2014-12-13 11:58:00,Adoption,,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,0,5,12,3,2014,11,58,1,0,0,0
A692325,,2014-11-18 17:28:00,Transfer,Partner,0,Intact Female,14.0,Domestic Shorthair Mix,0,155,102,1,10,-1,0,0,1,11,2,2014,17,28,1,0,1,1
A696286,Shiner,2015-02-02 13:02:00,Return_to_owner,,1,Spayed Female,1460.0,Labrador Retriever Mix,0,235,102,1,0,0,1,3,0,2,0,2015,13,2,1,0,1,0
A685139,,2014-08-07 18:09:00,Adoption,,1,Spayed Female,90.0,Cavalier Span Mix,0,108,102,0,0,0,0,0,3,8,2,2014,18,9,1,0,1,0
A691946,Sugar,2014-11-20 15:19:00,Transfer,Partner,0,Intact Female,60.0,Domestic Medium Hair Mix,0,153,102,1,1,-1,1,0,3,11,2,2014,15,19,1,0,1,1
A693616,Ditch,2014-12-11 17:58:00,Return_to_owner,,1,Intact Male,4745.0,Labrador Retriever Mix,0,235,102,1,0,-1,1,5,3,12,3,2014,17,58,1,0,0,1
A685617,,2014-08-09 18:27:00,Transfer,Partner,0,Intact Male,30.0,Domestic Shorthair Mix,0,155,102,1,2,-1,0,0,5,8,2,2014,18,27,1,0,0,1
A710639,,2015-08-26 09:00:00,Transfer,SCRP,0,Neutered Male,2920.0,Domestic Shorthair Mix,0,155,102,1,0,-1,0,4,2,8,2,2015,9,0,0,0,0,0
A672352,Jack Black,2014-06-28 19:08:00,Adoption,,1,Neutered Male,730.0,Australian Cattle Dog Mix,0,28,102,1,0,0,1,2,5,6,1,2014,19,8,1,0,0,0
A718413,,2016-01-08 18:54:00,Transfer,SCRP,0,Neutered Male,270.0,Domestic Shorthair Mix,0,155,102,1,2,-1,0,1,4,1,0,2016,18,54,1,0,0,0
A701718,Hades,2015-05-04 14:04:00,Return_to_owner,,1,Intact Male,1095.0,Pit Bull/Black Mouth Cur,0,298,22,0,0,-1,1,2,0,5,1,2015,14,4,1,0,0,1
A711812,,2015-09-27 15:48:00,Transfer,Partner,1,Intact Male,1095.0,Jack Russell Terrier/Shih Tzu,0,222,133,0,0,0,0,2,6,9,2,2015,15,48,1,0,0,1
A720338,Jessie,2016-02-08 13:54:00,Return_to_owner,,1,Spayed Female,1095.0,Labrador Retriever Mix,0,235,102,1,0,-1,1,2,0,2,0,2016,13,54,1,0,1,0
A668882,Jerbyz,2013-12-28 18:57:00,Adoption,,0,Neutered Male,730.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,2,5,12,3,2013,18,57,1,0,0,0
A692838,Kirby,2014-12-26 10:02:00,Adoption,Foster,0,Spayed Female,30.0,Domestic Shorthair,1,154,102,1,2,0,1,0,4,12,3,2014,10,2,0,10,1,0
A594793,Jake,2016-02-21 11:07:00,Return_to_owner,,1,Neutered Male,2920.0,Manchester Terrier Mix,0,248,102,0,0,0,1,4,6,2,0,2016,11,7,1,0,0,0
A713303,,2015-10-05 16:28:00,Transfer,Partner,0,Intact Male,28.0,Domestic Shorthair Mix,0,155,102,1,1,0,0,0,0,10,2,2015,16,28,1,0,0,1
A702744,Bo,2015-05-22 11:36:00,Return_to_owner,,1,Intact Male,120.0,Labrador Retriever Mix,0,235,102,1,0,-1,1,0,4,5,1,2015,11,36,1,0,0,1
A688991,Shades,2014-10-01 12:25:00,Transfer,Partner,1,Intact Male,1095.0,Shih Tzu,1,343,102,0,0,0,1,2,2,10,2,2014,12,25,1,0,0,1
A694573,Shelby,2015-02-22 13:35:00,Adoption,,1,Spayed Female,240.0,Boxer Mix,0,77,102,1,0,0,1,1,6,2,0,2015,13,35,1,0,1,0
A685720,,2014-09-02 17:42:00,Adoption,,1,Spayed Female,90.0,German Shepherd Mix,0,187,102,1,0,-1,0,0,1,9,2,2014,17,42,1,0,1,0
A687900,Nelly,2014-09-29 17:50:00,Transfer,Partner,0,Intact Male,60.0,Domestic Shorthair Mix,0,155,102,1,2,0,1,0,0,9,2,2014,17,50,1,0,0,1
A704287,Bevo,2015-12-16 17:03:00,Return_to_owner,,1,Intact Male,4015.0,American Staffordshire Terrier Mix,0,21,102,0,0,0,1,5,2,12,3,2015,17,3,1,0,0,1
A671192,Layla,2014-01-22 14:55:00,Return_to_owner,,1,Intact Female,365.0,Pit Bull Mix,0,299,102,1,0,0,1,1,2,1,0,2014,14,55,1,0,1,1
A709729,,2015-08-13 09:00:00,Transfer,SCRP,0,Neutered Male,730.0,Domestic Shorthair Mix,0,155,102,1,2,-1,0,2,3,8,2,2015,9,0,0,0,0,0
